movie_id,title,genre,rating,budget_million,gross_million,director,lead_actor,release_year,profit
4573,Movie 5143,Horror,8.7,150.0,20.0,Nolan,Actor E,2018,-130.0
4574,Movie 5144,Comedy,3.8,150.0,300.0,Rajamouli,Actor A,2018,150.0
4575,Movie 5145,Action,5.7,150.0,600.0,Nolan,Actor E,2022,450.0
4576,Movie 5146,Fantasy,4.9,60.0,20.0,Spielberg,Actor E,2021,-40.0
4577,Movie 5147,Fantasy,8.8,60.0,600.0,Rajamouli,Unknown,2018,540.0
4578,Movie 5148,Fantasy,9.0,60.0,0.0,Tarantino,Actor C,2018,-60.0
4579,Movie 5149,Drama,6.8,150.0,80.0,Scorsese,Actor D,2015,-70.0
4580,Movie 5149,Action,6.59,30.0,0.0,Scorsese,Actor B,2016,-30.0
4581,Movie 515,Romance,6.5,10.0,80.0,Spielberg,Actor E,2022,70.0
4582,Movie 5151,Thriller,6.2,100.0,0.0,Cameron,Unknown,2017,-100.0
4583,Movie 5152,Thriller,5.7,10.0,150.0,Cameron,Unknown,2017,140.0
4584,Movie 5153,Horror,6.8,60.0,300.0,Tarantino,Actor C,2021,240.0
4585,Movie 5154,Sci-Fi,6.5,60.0,600.0,Rajamouli,Actor D,2019,540.0
4586,Movie 5155,Horror,6.8,60.0,80.0,Cameron,Unknown,2020,20.0
4587,Movie 5156,Horror,3.8,150.0,300.0,Tarantino,Actor D,2018,150.0
4588,Movie 5157,Drama,8.7,150.0,20.0,Nolan,Actor C,2021,-130.0
4589,Movie 5158,Fantasy,6.9,60.0,80.0,Tarantino,Actor E,2019,20.0
4590,Movie 5159,Horror,7.1,60.0,80.0,Cameron,Actor E,2015,20.0
4591,Movie 516,Thriller,7.1,60.0,20.0,Tarantino,Actor C,2015,-40.0
4592,Movie 5160,Horror,4.7,10.0,0.0,Unknown,Unknown,2020,-10.0
4593,Movie 5161,Drama,9.4,30.0,150.0,Rajamouli,Actor B,2017,120.0
4594,Movie 5162,Fantasy,8.9,60.0,300.0,Cameron,Actor C,2021,240.0
4595,Movie 5163,Thriller,5.9,60.0,150.0,Rajamouli,Actor B,2022,90.0
4596,Movie 5164,Fantasy,5.2,30.0,300.0,Unknown,Actor E,2020,270.0
4597,Movie 5165,Romance,6.6,10.0,150.0,Spielberg,Actor E,2019,140.0
4598,Movie 5166,Fantasy,6.8,60.0,20.0,Rajamouli,Actor D,2017,-40.0
4599,Movie 5167,Fantasy,8.5,60.0,600.0,Cameron,Actor B,2016,540.0
4600,Movie 5168,Fantasy,6.51,100.0,600.0,Rajamouli,Actor A,2020,500.0
4601,Movie 5169,Sci-Fi,5.3,150.0,80.0,Rajamouli,Unknown,2017,-70.0
4602,Movie 517,Sci-Fi,4.1,100.0,150.0,Nolan,Actor A,2022,50.0
4603,Movie 5170,Romance,6.5,100.0,300.0,Cameron,Unknown,2018,200.0
4604,Movie 5171,Action,3.9,60.0,150.0,Nolan,Unknown,2017,90.0
4605,Movie 5172,Sci-Fi,8.5,10.0,150.0,Nolan,Actor E,2021,140.0
4606,Movie 5173,Sci-Fi,5.9,100.0,600.0,Unknown,Unknown,2022,500.0
4607,Movie 5174,Comedy,6.7,30.0,150.0,Scorsese,Actor B,2016,120.0
4608,Movie 5174,Action,9.4,10.0,300.0,Tarantino,Actor B,2018,290.0
4609,Movie 5176,Fantasy,8.8,30.0,300.0,Unknown,Actor E,2020,270.0
4610,Movie 5177,Drama,7.5,150.0,300.0,Unknown,Actor A,2019,150.0
4611,Movie 5178,Drama,5.2,10.0,20.0,Scorsese,Actor C,2018,10.0
4612,Movie 5179,Horror,4.1,150.0,600.0,Unknown,Actor E,2019,450.0
4613,Movie 518,Drama,8.3,100.0,150.0,Spielberg,Actor C,2021,50.0
4614,Movie 5180,Comedy,3.6,100.0,150.0,Tarantino,Actor B,2018,50.0
4615,Movie 5181,Thriller,5.2,30.0,80.0,Spielberg,Unknown,2021,50.0
4616,Movie 5182,Fantasy,4.8,60.0,80.0,Cameron,Actor B,2021,20.0
4617,Movie 5183,Comedy,6.4,10.0,300.0,Spielberg,Actor D,2018,290.0
4618,Movie 5184,Comedy,4.6,60.0,80.0,Rajamouli,Actor B,2019,20.0
4619,Movie 5185,Horror,4.7,30.0,80.0,Tarantino,Actor D,2022,50.0
4620,Movie 5186,Comedy,7.7,30.0,0.0,Cameron,Actor C,2021,-30.0
4621,Movie 5187,Thriller,6.52,60.0,80.0,Cameron,Actor C,2019,20.0
4622,Movie 5188,Romance,6.2,100.0,150.0,Spielberg,Actor C,2020,50.0
4623,Movie 5189,Thriller,5.5,10.0,300.0,Tarantino,Actor A,2020,290.0
4624,Movie 519,Drama,4.0,30.0,150.0,Nolan,Actor D,2019,120.0
4625,Movie 5190,Sci-Fi,5.1,150.0,300.0,Rajamouli,Actor C,2017,150.0
4626,Movie 5191,Romance,3.9,60.0,0.0,Spielberg,Actor C,2022,-60.0
4627,Movie 5192,Horror,5.9,60.0,80.0,Scorsese,Actor D,2020,20.0
4628,Movie 5193,Drama,5.8,10.0,300.0,Tarantino,Unknown,2019,290.0
4629,Movie 5194,Thriller,4.4,100.0,20.0,Scorsese,Actor E,2018,-80.0
4630,Movie 5195,Horror,3.5,60.0,600.0,Nolan,Actor C,2019,540.0
4631,Movie 5196,Thriller,7.4,60.0,0.0,Rajamouli,Actor C,2017,-60.0
4632,Movie 5197,Thriller,8.4,100.0,300.0,Nolan,Actor D,2021,200.0
4633,Movie 5198,Sci-Fi,4.6,100.0,600.0,Spielberg,Actor A,2016,500.0
4634,Movie 5199,Action,8.7,60.0,150.0,Scorsese,Actor B,2017,90.0
4635,Movie 5199,Fantasy,7.6,150.0,150.0,Tarantino,Actor E,2021,0.0
4636,Movie 52,Thriller,9.0,10.0,300.0,Unknown,Actor B,2018,290.0
4637,Movie 520,Thriller,4.8,60.0,150.0,Tarantino,Actor C,2022,90.0
4638,Movie 5201,Romance,5.3,30.0,150.0,Tarantino,Actor E,2019,120.0
4639,Movie 5202,Fantasy,8.5,30.0,150.0,Spielberg,Unknown,2022,120.0
4640,Movie 5203,Fantasy,6.8,60.0,150.0,Unknown,Unknown,2018,90.0
4641,Movie 5204,Comedy,8.7,10.0,150.0,Scorsese,Actor D,2019,140.0
4642,Movie 5205,Thriller,6.8,10.0,80.0,Spielberg,Actor A,2016,70.0
4643,Movie 5206,Romance,6.48,60.0,300.0,Rajamouli,Actor C,2018,240.0
4644,Movie 5207,Comedy,7.7,60.0,20.0,Nolan,Actor C,2019,-40.0
4645,Movie 5208,Horror,4.8,60.0,0.0,Cameron,Actor A,2022,-60.0
4646,Movie 5209,Fantasy,7.7,150.0,0.0,Scorsese,Actor D,2015,-150.0
4647,Movie 521,Sci-Fi,5.7,60.0,20.0,Rajamouli,Actor A,2017,-40.0
4648,Movie 5210,Fantasy,4.9,150.0,600.0,Spielberg,Unknown,2021,450.0
4649,Movie 5211,Drama,5.6,150.0,150.0,Nolan,Unknown,2018,0.0
4650,Movie 5212,Sci-Fi,7.3,10.0,20.0,Unknown,Actor B,2022,10.0
4651,Movie 5213,Horror,5.4,60.0,600.0,Cameron,Actor E,2019,540.0
4652,Movie 5214,Romance,4.0,10.0,600.0,Scorsese,Actor D,2016,590.0
4653,Movie 5215,Comedy,6.3,30.0,300.0,Scorsese,Actor B,2017,270.0
4654,Movie 5216,Thriller,9.0,10.0,150.0,Rajamouli,Unknown,2018,140.0
4655,Movie 5217,Drama,6.8,30.0,150.0,Cameron,Actor D,2017,120.0
4656,Movie 5218,Comedy,7.1,150.0,20.0,Unknown,Actor E,2016,-130.0
4657,Movie 5219,Romance,6.9,60.0,600.0,Cameron,Unknown,2018,540.0
4658,Movie 522,Thriller,5.6,60.0,80.0,Cameron,Actor A,2019,20.0
4659,Movie 5220,Sci-Fi,6.9,10.0,300.0,Tarantino,Unknown,2022,290.0
4660,Movie 5221,Action,7.9,150.0,600.0,Unknown,Actor D,2015,450.0
4661,Movie 5222,Comedy,8.5,60.0,80.0,Nolan,Actor E,2015,20.0
4662,Movie 5223,Fantasy,5.3,60.0,300.0,Cameron,Unknown,2022,240.0
4663,Movie 5224,Thriller,7.0,60.0,150.0,Unknown,Unknown,2019,90.0
4664,Movie 5224,Drama,6.47,150.0,150.0,Unknown,Actor B,2021,0.0
4665,Movie 5226,Romance,8.3,60.0,0.0,Cameron,Actor D,2021,-60.0
4666,Movie 5227,Horror,8.4,150.0,600.0,Unknown,Actor A,2015,450.0
4667,Movie 5228,Thriller,7.3,10.0,150.0,Scorsese,Actor E,2022,140.0
4668,Movie 5229,Fantasy,4.0,150.0,80.0,Cameron,Actor B,2020,-70.0
4669,Movie 523,Fantasy,4.7,60.0,600.0,Cameron,Actor A,2016,540.0
4670,Movie 5230,Romance,5.4,60.0,300.0,Spielberg,Actor D,2016,240.0
4671,Movie 5231,Sci-Fi,9.1,10.0,150.0,Scorsese,Actor A,2015,140.0
4672,Movie 5232,Romance,6.9,30.0,80.0,Unknown,Actor A,2015,50.0
4673,Movie 5233,Action,7.3,30.0,600.0,Tarantino,Actor B,2020,570.0
4674,Movie 5234,Thriller,5.4,10.0,0.0,Scorsese,Actor D,2022,-10.0
4675,Movie 5235,Thriller,3.9,10.0,80.0,Nolan,Actor E,2015,70.0
4676,Movie 5236,Romance,4.1,150.0,20.0,Scorsese,Actor E,2017,-130.0
4677,Movie 5237,Sci-Fi,6.8,100.0,80.0,Scorsese,Actor A,2018,-20.0
4678,Movie 5238,Drama,9.0,100.0,600.0,Scorsese,Unknown,2015,500.0
4679,Movie 5239,Romance,3.6,30.0,80.0,Tarantino,Actor A,2016,50.0
4680,Movie 524,Drama,9.0,10.0,20.0,Spielberg,Actor D,2017,10.0
4681,Movie 524,Sci-Fi,5.5,30.0,150.0,Unknown,Actor C,2021,120.0
4682,Movie 5240,Thriller,8.0,30.0,150.0,Rajamouli,Actor E,2016,120.0
4683,Movie 5241,Comedy,7.4,100.0,150.0,Scorsese,Actor D,2018,50.0
4684,Movie 5242,Drama,6.7,60.0,600.0,Spielberg,Actor C,2019,540.0
4685,Movie 5243,Action,5.5,100.0,80.0,Tarantino,Actor B,2016,-20.0
4686,Movie 5244,Drama,6.47,10.0,80.0,Cameron,Unknown,2020,70.0
4687,Movie 5245,Action,6.9,10.0,80.0,Rajamouli,Actor A,2018,70.0
4688,Movie 5246,Fantasy,7.9,60.0,80.0,Tarantino,Actor C,2015,20.0
4689,Movie 5247,Horror,5.8,150.0,20.0,Nolan,Actor B,2020,-130.0
4690,Movie 5248,Fantasy,4.5,60.0,300.0,Spielberg,Actor E,2017,240.0
4691,Movie 5249,Sci-Fi,6.2,150.0,80.0,Tarantino,Actor D,2019,-70.0
4692,Movie 5249,Drama,5.4,10.0,600.0,Nolan,Actor B,2020,590.0
4693,Movie 5251,Thriller,8.5,150.0,600.0,Rajamouli,Unknown,2019,450.0
4694,Movie 5252,Action,7.7,10.0,300.0,Unknown,Actor D,2017,290.0
4695,Movie 5253,Action,4.2,30.0,0.0,Spielberg,Actor C,2022,-30.0
4696,Movie 5254,Thriller,5.8,10.0,150.0,Spielberg,Actor A,2015,140.0
4697,Movie 5255,Thriller,4.6,30.0,150.0,Unknown,Actor B,2021,120.0
4698,Movie 5256,Action,8.2,60.0,150.0,Cameron,Actor B,2017,90.0
4699,Movie 5257,Action,6.7,60.0,150.0,Tarantino,Actor B,2018,90.0
4700,Movie 5258,Horror,5.1,150.0,150.0,Spielberg,Actor B,2017,0.0
4701,Movie 5259,Fantasy,4.4,60.0,0.0,Nolan,Actor A,2022,-60.0
4702,Movie 526,Comedy,6.1,10.0,80.0,Cameron,Actor E,2020,70.0
4703,Movie 5260,Horror,5.9,30.0,300.0,Cameron,Actor C,2020,270.0
4704,Movie 5261,Romance,9.3,150.0,300.0,Spielberg,Actor D,2022,150.0
4705,Movie 5262,Comedy,5.6,30.0,20.0,Cameron,Actor C,2022,-10.0
4706,Movie 5263,Sci-Fi,6.64,10.0,80.0,Scorsese,Actor E,2020,70.0
4707,Movie 5264,Comedy,6.8,30.0,300.0,Cameron,Actor C,2021,270.0
4708,Movie 5265,Sci-Fi,7.1,10.0,0.0,Scorsese,Unknown,2018,-10.0
4709,Movie 5266,Action,7.8,60.0,600.0,Nolan,Actor B,2015,540.0
4710,Movie 5267,Action,7.6,60.0,80.0,Cameron,Actor D,2022,20.0
4711,Movie 5268,Fantasy,5.6,10.0,300.0,Tarantino,Unknown,2019,290.0
4712,Movie 5269,Drama,4.4,10.0,150.0,Cameron,Actor B,2020,140.0
4713,Movie 527,Romance,9.5,150.0,80.0,Spielberg,Actor B,2016,-70.0
4714,Movie 5270,Romance,4.4,10.0,600.0,Scorsese,Actor E,2015,590.0
4715,Movie 5271,Horror,4.7,150.0,20.0,Scorsese,Actor D,2020,-130.0
4716,Movie 5272,Sci-Fi,7.1,100.0,80.0,Scorsese,Unknown,2015,-20.0
4717,Movie 5273,Thriller,3.7,10.0,20.0,Rajamouli,Actor D,2017,10.0
4718,Movie 5274,Action,3.9,60.0,300.0,Nolan,Actor B,2016,240.0
4719,Movie 5274,Drama,9.5,10.0,300.0,Tarantino,Actor B,2019,290.0
4720,Movie 5276,Drama,4.9,10.0,80.0,Nolan,Actor E,2020,70.0
4721,Movie 5277,Drama,5.0,60.0,150.0,Unknown,Actor B,2018,90.0
4722,Movie 5278,Horror,3.8,60.0,300.0,Tarantino,Actor E,2015,240.0
4723,Movie 5279,Fantasy,3.8,60.0,80.0,Scorsese,Actor B,2019,20.0
4724,Movie 528,Action,8.0,60.0,0.0,Tarantino,Actor B,2017,-60.0
4725,Movie 5280,Horror,4.2,10.0,20.0,Scorsese,Actor B,2016,10.0
4726,Movie 5281,Romance,8.2,100.0,80.0,Spielberg,Actor E,2018,-20.0
4727,Movie 5282,Horror,6.42,60.0,150.0,Unknown,Actor D,2018,90.0
4728,Movie 5283,Comedy,3.9,30.0,0.0,Scorsese,Actor E,2016,-30.0
4729,Movie 5284,Horror,4.2,30.0,150.0,Nolan,Unknown,2015,120.0
4730,Movie 5285,Comedy,4.2,60.0,20.0,Rajamouli,Actor C,2019,-40.0
4731,Movie 5286,Sci-Fi,9.4,60.0,300.0,Unknown,Actor A,2018,240.0
4732,Movie 5287,Horror,9.3,30.0,300.0,Nolan,Actor E,2022,270.0
4733,Movie 5288,Drama,7.7,10.0,150.0,Unknown,Actor B,2020,140.0
4734,Movie 5289,Romance,6.0,60.0,80.0,Spielberg,Unknown,2017,20.0
4735,Movie 529,Comedy,7.7,60.0,300.0,Nolan,Unknown,2018,240.0
4736,Movie 5290,Drama,9.3,30.0,300.0,Scorsese,Actor E,2016,270.0
4737,Movie 5291,Fantasy,8.5,100.0,300.0,Spielberg,Actor B,2021,200.0
4738,Movie 5292,Thriller,8.9,60.0,150.0,Unknown,Actor B,2018,90.0
4739,Movie 5293,Sci-Fi,9.3,150.0,80.0,Tarantino,Actor B,2019,-70.0
4740,Movie 5294,Romance,3.7,60.0,0.0,Cameron,Actor E,2018,-60.0
4741,Movie 5295,Sci-Fi,9.0,10.0,80.0,Scorsese,Actor D,2018,70.0
4742,Movie 5296,Romance,7.0,60.0,20.0,Spielberg,Actor B,2019,-40.0
4743,Movie 5297,Fantasy,5.1,30.0,600.0,Tarantino,Unknown,2016,570.0
4744,Movie 5298,Drama,4.5,60.0,150.0,Unknown,Unknown,2022,90.0
4745,Movie 5299,Horror,9.2,60.0,0.0,Nolan,Actor B,2017,-60.0
4746,Movie 5299,Comedy,7.3,60.0,0.0,Tarantino,Unknown,2019,-60.0
4747,Movie 53,Comedy,5.6,100.0,150.0,Scorsese,Unknown,2018,50.0
4748,Movie 530,Sci-Fi,4.3,30.0,300.0,Nolan,Actor E,2020,270.0
4749,Movie 5301,Romance,6.48,10.0,600.0,Cameron,Actor D,2021,590.0
4750,Movie 5302,Romance,8.2,30.0,20.0,Cameron,Actor A,2022,-10.0
4751,Movie 5303,Thriller,6.1,150.0,300.0,Spielberg,Actor E,2020,150.0
4752,Movie 5304,Fantasy,4.8,150.0,150.0,Scorsese,Actor A,2018,0.0
4753,Movie 5305,Action,5.0,100.0,0.0,Unknown,Actor A,2020,-100.0
4754,Movie 5306,Sci-Fi,8.6,10.0,300.0,Nolan,Unknown,2015,290.0
4755,Movie 5307,Comedy,4.3,60.0,600.0,Tarantino,Actor C,2022,540.0
4756,Movie 5308,Drama,7.3,30.0,600.0,Tarantino,Unknown,2018,570.0
4757,Movie 5309,Thriller,9.2,60.0,150.0,Cameron,Actor A,2020,90.0
4758,Movie 531,Sci-Fi,8.2,150.0,0.0,Unknown,Actor C,2015,-150.0
4759,Movie 5310,Fantasy,8.8,30.0,80.0,Rajamouli,Actor B,2016,50.0
4760,Movie 5311,Action,8.4,60.0,80.0,Cameron,Actor D,2015,20.0
4761,Movie 5312,Comedy,4.3,10.0,0.0,Cameron,Unknown,2015,-10.0
4762,Movie 5313,Comedy,5.7,60.0,600.0,Scorsese,Unknown,2018,540.0
4763,Movie 5314,Comedy,7.6,10.0,20.0,Scorsese,Actor A,2021,10.0
4764,Movie 5315,Thriller,6.6,60.0,150.0,Nolan,Actor C,2016,90.0
4765,Movie 5316,Action,6.8,150.0,300.0,Unknown,Actor D,2020,150.0
4766,Movie 5317,Sci-Fi,8.1,100.0,0.0,Rajamouli,Actor A,2017,-100.0
4767,Movie 5318,Drama,6.2,60.0,20.0,Spielberg,Actor E,2016,-40.0
4768,Movie 5319,Sci-Fi,9.0,150.0,300.0,Cameron,Unknown,2022,150.0
4769,Movie 532,Horror,6.42,30.0,0.0,Rajamouli,Actor D,2017,-30.0
4770,Movie 5320,Thriller,6.52,150.0,20.0,Nolan,Actor B,2015,-130.0
4771,Movie 5321,Fantasy,8.9,60.0,600.0,Cameron,Unknown,2019,540.0
4772,Movie 5322,Romance,8.6,100.0,80.0,Rajamouli,Actor E,2018,-20.0
4773,Movie 5323,Sci-Fi,8.7,100.0,0.0,Tarantino,Actor C,2020,-100.0
4774,Movie 5324,Action,6.9,60.0,20.0,Spielberg,Unknown,2015,-40.0
4775,Movie 5324,Horror,6.5,60.0,150.0,Nolan,Actor A,2017,90.0
4776,Movie 5326,Romance,6.9,60.0,20.0,Unknown,Actor A,2018,-40.0
4777,Movie 5327,Romance,5.5,100.0,600.0,Unknown,Actor C,2018,500.0
4778,Movie 5328,Comedy,8.2,60.0,300.0,Unknown,Actor D,2015,240.0
4779,Movie 5329,Horror,8.1,150.0,300.0,Scorsese,Actor A,2022,150.0
4780,Movie 533,Horror,6.0,60.0,150.0,Rajamouli,Unknown,2021,90.0
4781,Movie 5330,Fantasy,6.9,60.0,0.0,Scorsese,Actor B,2018,-60.0
4782,Movie 5331,Action,9.0,30.0,80.0,Spielberg,Actor E,2020,50.0
4783,Movie 5332,Romance,8.7,30.0,150.0,Nolan,Actor D,2015,120.0
4784,Movie 5333,Drama,9.4,60.0,600.0,Tarantino,Unknown,2020,540.0
4785,Movie 5334,Drama,6.0,60.0,0.0,Rajamouli,Unknown,2019,-60.0
4786,Movie 5335,Action,7.9,30.0,80.0,Spielberg,Unknown,2018,50.0
4787,Movie 5336,Sci-Fi,8.1,100.0,80.0,Unknown,Actor A,2015,-20.0
4788,Movie 5337,Action,6.8,30.0,80.0,Tarantino,Actor D,2021,50.0
4789,Movie 5338,Comedy,6.4,100.0,600.0,Tarantino,Actor B,2016,500.0
4790,Movie 5339,Horror,6.42,30.0,600.0,Rajamouli,Unknown,2021,570.0
4791,Movie 534,Romance,9.1,60.0,0.0,Spielberg,Unknown,2020,-60.0
4792,Movie 5340,Fantasy,5.6,30.0,600.0,Spielberg,Actor C,2020,570.0
4793,Movie 5341,Comedy,4.5,60.0,600.0,Nolan,Actor D,2015,540.0
4794,Movie 5342,Comedy,5.2,60.0,0.0,Scorsese,Actor E,2019,-60.0
4795,Movie 5343,Drama,9.0,10.0,600.0,Rajamouli,Unknown,2022,590.0
4796,Movie 5344,Comedy,4.8,60.0,80.0,Cameron,Actor E,2017,20.0
4797,Movie 5345,Horror,9.3,100.0,150.0,Rajamouli,Unknown,2020,50.0
4798,Movie 5346,Thriller,6.4,30.0,80.0,Scorsese,Actor E,2018,50.0
4799,Movie 5347,Action,7.2,100.0,300.0,Scorsese,Actor D,2018,200.0
4800,Movie 5348,Comedy,6.9,150.0,300.0,Rajamouli,Actor C,2020,150.0
4801,Movie 5349,Drama,6.6,60.0,0.0,Nolan,Actor A,2019,-60.0
4802,Movie 5349,Comedy,7.1,10.0,150.0,Spielberg,Actor E,2021,140.0
4803,Movie 535,Fantasy,7.8,30.0,300.0,Unknown,Actor A,2018,270.0
4804,Movie 5351,Thriller,9.4,30.0,20.0,Cameron,Actor E,2018,-10.0
4805,Movie 5352,Sci-Fi,7.2,100.0,0.0,Unknown,Actor D,2018,-100.0
4806,Movie 5353,Drama,9.4,60.0,150.0,Unknown,Actor E,2022,90.0
4807,Movie 5354,Drama,7.1,30.0,300.0,Rajamouli,Actor A,2020,270.0
4808,Movie 5355,Action,6.7,60.0,600.0,Scorsese,Actor A,2015,540.0
4809,Movie 5356,Sci-Fi,8.3,10.0,150.0,Rajamouli,Actor D,2015,140.0
4810,Movie 5357,Horror,3.8,100.0,150.0,Unknown,Actor E,2021,50.0
4811,Movie 5358,Thriller,6.52,60.0,150.0,Unknown,Actor C,2019,90.0
4812,Movie 5359,Action,5.1,60.0,300.0,Nolan,Actor A,2018,240.0
4813,Movie 536,Thriller,5.3,60.0,150.0,Nolan,Actor A,2015,90.0
4814,Movie 5360,Comedy,8.7,10.0,600.0,Cameron,Actor B,2022,590.0
4815,Movie 5361,Fantasy,9.2,30.0,20.0,Tarantino,Actor E,2016,-10.0
4816,Movie 5362,Comedy,6.9,100.0,300.0,Tarantino,Unknown,2018,200.0
4817,Movie 5363,Action,8.5,60.0,150.0,Nolan,Actor B,2015,90.0
4818,Movie 5364,Thriller,3.6,150.0,150.0,Unknown,Actor D,2018,0.0
4819,Movie 5365,Drama,8.1,30.0,300.0,Scorsese,Actor E,2017,270.0
4820,Movie 5366,Drama,8.7,60.0,20.0,Scorsese,Actor D,2020,-40.0
4821,Movie 5367,Horror,5.2,60.0,0.0,Spielberg,Unknown,2022,-60.0
4822,Movie 5368,Comedy,3.8,10.0,0.0,Cameron,Actor B,2021,-10.0
4823,Movie 5369,Romance,8.3,100.0,80.0,Scorsese,Actor A,2016,-20.0
4824,Movie 537,Romance,6.2,10.0,80.0,Spielberg,Actor D,2021,70.0
4825,Movie 5370,Thriller,9.1,10.0,20.0,Nolan,Actor D,2022,10.0
4826,Movie 5371,Comedy,7.8,10.0,600.0,Nolan,Actor B,2015,590.0
4827,Movie 5372,Drama,5.1,100.0,150.0,Rajamouli,Actor B,2015,50.0
4828,Movie 5373,Sci-Fi,7.1,150.0,20.0,Nolan,Actor C,2022,-130.0
4829,Movie 5374,Drama,7.3,100.0,80.0,Spielberg,Actor E,2015,-20.0
4830,Movie 5374,Thriller,5.7,10.0,300.0,Spielberg,Actor E,2016,290.0
4831,Movie 5376,Romance,4.4,10.0,300.0,Nolan,Actor D,2022,290.0
4832,Movie 5377,Fantasy,6.51,100.0,150.0,Nolan,Actor B,2018,50.0
4833,Movie 5378,Comedy,4.9,60.0,20.0,Tarantino,Actor A,2019,-40.0
4834,Movie 5379,Thriller,7.1,30.0,0.0,Unknown,Actor C,2021,-30.0
4835,Movie 538,Fantasy,8.4,30.0,0.0,Tarantino,Actor D,2018,-30.0
4836,Movie 5380,Comedy,6.3,30.0,150.0,Scorsese,Actor E,2015,120.0
4837,Movie 5381,Fantasy,6.1,100.0,20.0,Rajamouli,Actor B,2016,-80.0
4838,Movie 5382,Fantasy,4.4,60.0,150.0,Scorsese,Actor B,2021,90.0
4839,Movie 5383,Fantasy,4.6,100.0,600.0,Nolan,Actor E,2019,500.0
4840,Movie 5384,Comedy,4.4,60.0,80.0,Rajamouli,Actor B,2017,20.0
4841,Movie 5385,Thriller,7.3,60.0,80.0,Spielberg,Actor B,2019,20.0
4842,Movie 5386,Thriller,4.8,60.0,0.0,Rajamouli,Actor E,2018,-60.0
4843,Movie 5387,Horror,8.3,60.0,150.0,Rajamouli,Unknown,2022,90.0
4844,Movie 5388,Drama,4.6,30.0,600.0,Spielberg,Actor E,2017,570.0
4845,Movie 5389,Thriller,3.5,60.0,80.0,Cameron,Actor B,2022,20.0
4846,Movie 539,Romance,4.2,10.0,0.0,Cameron,Unknown,2017,-10.0
4847,Movie 5390,Sci-Fi,7.9,60.0,600.0,Scorsese,Actor C,2015,540.0
4848,Movie 5391,Sci-Fi,8.1,100.0,300.0,Spielberg,Actor D,2017,200.0
4849,Movie 5392,Comedy,5.6,60.0,0.0,Nolan,Actor C,2016,-60.0
4850,Movie 5393,Action,6.6,30.0,20.0,Tarantino,Actor C,2022,-10.0
4851,Movie 5394,Romance,7.4,60.0,20.0,Spielberg,Actor C,2019,-40.0
4852,Movie 5395,Fantasy,8.0,30.0,600.0,Cameron,Actor C,2016,570.0
4853,Movie 5396,Drama,6.47,100.0,150.0,Tarantino,Actor D,2022,50.0
4854,Movie 5397,Romance,5.3,100.0,300.0,Cameron,Unknown,2020,200.0
4855,Movie 5398,Comedy,7.3,60.0,80.0,Nolan,Unknown,2019,20.0
4856,Movie 5399,Fantasy,3.9,100.0,150.0,Unknown,Actor D,2017,50.0
4857,Movie 5399,Comedy,6.6,30.0,0.0,Scorsese,Actor E,2018,-30.0
4858,Movie 54,Romance,7.6,60.0,80.0,Scorsese,Actor B,2022,20.0
4859,Movie 540,Horror,6.5,60.0,80.0,Unknown,Actor C,2018,20.0
4860,Movie 5401,Thriller,8.0,60.0,600.0,Cameron,Actor D,2017,540.0
4861,Movie 5402,Romance,5.5,30.0,80.0,Cameron,Actor A,2016,50.0
4862,Movie 5403,Drama,8.8,100.0,20.0,Rajamouli,Unknown,2016,-80.0
4863,Movie 5404,Action,8.6,60.0,150.0,Spielberg,Actor D,2018,90.0
4864,Movie 5405,Drama,9.3,100.0,600.0,Unknown,Actor A,2017,500.0
4865,Movie 5406,Action,7.2,10.0,80.0,Cameron,Actor C,2018,70.0
4866,Movie 5407,Sci-Fi,7.8,60.0,20.0,Rajamouli,Actor E,2019,-40.0
4867,Movie 5408,Comedy,5.7,150.0,20.0,Nolan,Unknown,2018,-130.0
4868,Movie 5409,Thriller,8.6,60.0,600.0,Cameron,Actor D,2018,540.0
4869,Movie 541,Thriller,4.2,60.0,150.0,Scorsese,Actor A,2016,90.0
4870,Movie 5410,Fantasy,5.0,60.0,600.0,Unknown,Unknown,2017,540.0
4871,Movie 5411,Drama,8.9,10.0,20.0,Nolan,Actor A,2019,10.0
4872,Movie 5412,Drama,4.4,60.0,0.0,Spielberg,Actor E,2018,-60.0
4873,Movie 5413,Sci-Fi,6.7,60.0,150.0,Rajamouli,Actor E,2019,90.0
4874,Movie 5414,Romance,6.9,60.0,600.0,Scorsese,Actor B,2015,540.0
4875,Movie 5415,Comedy,6.47,60.0,80.0,Spielberg,Actor C,2018,20.0
4876,Movie 5416,Romance,4.3,30.0,600.0,Rajamouli,Actor A,2021,570.0
4877,Movie 5417,Action,7.4,10.0,80.0,Scorsese,Actor A,2015,70.0
4878,Movie 5418,Drama,4.5,60.0,300.0,Spielberg,Actor A,2021,240.0
4879,Movie 5419,Comedy,5.2,100.0,600.0,Tarantino,Actor A,2017,500.0
4880,Movie 542,Drama,7.6,100.0,600.0,Cameron,Actor D,2021,500.0
4881,Movie 5420,Thriller,4.5,150.0,20.0,Rajamouli,Actor C,2020,-130.0
4882,Movie 5421,Comedy,4.4,150.0,0.0,Spielberg,Actor D,2018,-150.0
4883,Movie 5422,Comedy,9.2,100.0,20.0,Cameron,Actor B,2015,-80.0
